EventId,event_name,event_date,fighter_1,fighter_2,winner
1163,Road to UFC 2.5 + 2.6,2023-08-27T08:00Z, Jiniushiyue,SeungGuk Choi, Jiniushiyue
1163,Road to UFC 2.5 + 2.6,2023-08-27T08:00Z, Yizha,SangWon Kim, Yizha
1163,Road to UFC 2.5 + 2.6,2023-08-27T08:00Z,Rei Tsuruya,Mark Climaco,Rei Tsuruya
1163,Road to UFC 2.5 + 2.6,2023-08-27T08:00Z,Peter Danesoe,Nyamjargal Tumendemberel,Nyamjargal Tumendemberel
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Jiri Prochazka,Alex Pereira,Alex Pereira
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Sergei Pavlovich,Tom Aspinall,Tom Aspinall
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Jessica Andrade,Mackenzie Dern,Jessica Andrade
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Matt Frevola,Benoit Saint Denis,Benoit Saint Denis
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Diego Lopes,Pat Sabatini,Diego Lopes
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Steve Erceg,Alessandro Costa,Steve Erceg
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Tabatha Ricci,Loopy Godinez,Loopy Godinez
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Mateusz Rebecki,Roosevelt Roberts,Mateusz Rebecki
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Nazim Sadykhov,Viacheslav Borshchev,Draw
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Jared Gordon,Mark Madsen,Jared Gordon
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,John Castaneda,Kyung Ho Kang,John Castaneda
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Joshua Van,Kevin Borjas,Joshua Van
1164,UFC 295: Prochazka vs. Pereira,2023-11-11T23:00Z,Dennis Buzukja,Jamall Emmers,Jamall Emmers
1165,DWCS 7.1,2023-08-08T23:00Z,Cesar Almeida,Lucas Fernando,Cesar Almeida
1165,DWCS 7.1,2023-08-08T23:00Z,Tom Nolan,Bogdan Grad,Tom Nolan
1165,DWCS 7.1,2023-08-08T23:00Z,Kevin Szaflarski,Caio Machado,Caio Machado
1165,DWCS 7.1,2023-08-08T23:00Z,Payton Talbott,Reyes Cortez Jr.,Payton Talbott
1165,DWCS 7.1,2023-08-08T23:00Z,Victor Dias,Kevin Borjas,Kevin Borjas
1166,DWCS 7.2,2023-08-15T23:00Z,George Hardwick,Abdul-Kareem Al-Selwady,Abdul-Kareem Al-Selwady
1166,DWCS 7.2,2023-08-15T23:00Z,Ibo Aslan,Paulo Renato Junior,Ibo Aslan
1166,DWCS 7.2,2023-08-15T23:00Z,Hyder Amil,Emrah Sonmez,Hyder Amil
1166,DWCS 7.2,2023-08-15T23:00Z,Eduarda Moura,Janaina Silva,Eduarda Moura
1166,DWCS 7.2,2023-08-15T23:00Z,Cameron Smotherman,Charalampos Grigoriou,Charalampos Grigoriou
1167,DWCS 7.3,2023-08-23T00:00Z,Eli Aronov,Zach Reese,Zach Reese
1167,DWCS 7.3,2023-08-23T00:00Z,Kaik Brito,Oban Elliott,Oban Elliott
1167,DWCS 7.3,2023-08-23T00:00Z,Isis Verbeek,Josefine Knutsson,Josefine Knutsson
1167,DWCS 7.3,2023-08-23T00:00Z,Luis Pajuelo,Robbie Ring,Luis Pajuelo
1168,DWCS 7.4,2023-08-30T00:00Z,Mitch Ramirez,Carlos Prates,Carlos Prates
1168,DWCS 7.4,2023-08-30T00:00Z,Yousri Belgaroui,Marco Tulio,Marco Tulio
1168,DWCS 7.4,2023-08-30T00:00Z,Timmy Cuamba,Mateo Vogel,Timmy Cuamba
1168,DWCS 7.4,2023-08-30T00:00Z,Thomas Petersen,Chandler Cole,Thomas Petersen
1168,DWCS 7.4,2023-08-30T00:00Z,Bolaji Oki,Dylan Salvador,Bolaji Oki
1169,DWCS 7.5,2023-09-06T00:00Z,Bruno Lopes,Brendson Ribeiro,Brendson Ribeiro
1169,DWCS 7.5,2023-09-06T00:00Z,Ramon Taveras,Serhiy Sidey,Serhiy Sidey
1169,DWCS 7.5,2023-09-06T00:00Z,Chad Hanekom,Dylan Budka,Dylan Budka
1169,DWCS 7.5,2023-09-06T00:00Z,Jean Silva,Kevin Vallejos,Jean Silva
1169,DWCS 7.5,2023-09-06T00:00Z,Rainn Guerrero,Dione Barbosa,Dione Barbosa
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z,Rafael Fiziev,Mateusz Gamrot,Mateusz Gamrot
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z,Bryce Mitchell,Dan Ige,Bryce Mitchell
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z,Marina Rodriguez,Michelle Waterson-Gomez,Marina Rodriguez
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z,Bryan Battle,AJ Fletcher,Bryan Battle
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z,Ricardo Ramos,Charles Jourdain,Charles Jourdain
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z,Dan Argueta,Miles Johns,Draw
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z,Tim Means,Andre Fialho,Tim Means
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z,Jacob Malkoun,Cody Brundage,Cody Brundage
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z,Mohammed Usman,Jake Collier,Mohammed Usman
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z, Mizuki,Hannah Goldy, Mizuki
1170,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23T20:00Z,Tamires Vidal,Montserrat Rendon,Montserrat Rendon
1171,UFC Fight Night: Almeida vs. Lewis,2023-11-04T22:00Z,Jailton Almeida,Derrick Lewis,Jailton Almeida
1171,UFC Fight Night: Almeida vs. Lewis,2023-11-04T22:00Z,Gabriel Bonfim,Nicolas Dalby,Nicolas Dalby
1171,UFC Fight Night: Almeida vs. Lewis,2023-11-04T22:00Z,Rodrigo Nascimento,Don'Tale Mayes,Rodrigo Nascimento
1171,UFC Fight Night: Almeida vs. Lewis,2023-11-04T22:00Z,Caio Borralho,Abus Magomedov,Caio Borralho
1171,UFC Fight Night: Almeida vs. Lewis,2023-11-04T22:00Z,Elves Brener,Kaynan Kruschewsky,Elves Brener
1171,UFC Fight Night: Almeida vs. Lewis,2023-11-04T22:00Z,Rinat Fakhretdinov,Elizeu Zaleski dos Santos,Draw
1171,UFC Fight Night: Almeida vs. Lewis,2023-11-04T22:00Z,Vitor Petrino,Modestas Bukauskas,Vitor Petrino
1171,UFC Fight Night: Almeida vs. Lewis,2023-11-04T22:00Z,Angela Hill,Denise Gomes,Angela Hill
1171,UFC Fight Night: Almeida vs. Lewis,2023-11-04T22:00Z,Eduarda Moura,Montserrat Conejo Ruiz,Eduarda Moura
1171,UFC Fight Night: Almeida vs. Lewis,2023-11-04T22:00Z,Kaue Fernandes,Marc Diakiese,Marc Diakiese
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Brendan Allen,Paul Craig,Brendan Allen
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Michael Morales,Jake Matthews,Michael Morales
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Chase Hooper,Jordan Leavitt,Chase Hooper
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Payton Talbott,Nick Aguirre,Payton Talbott
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Luana Pinheiro,Amanda Ribas,Amanda Ribas
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Uros Medic,Myktybek Orolbai,Myktybek Orolbai
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Jonathan Pearce,Joanderson Brito,Joanderson Brito
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Chad Anheliger,Jose Johnson,Jose Johnson
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Christian Leroy Duncan,Denis Tiuliulin,Christian Leroy Duncan
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Mick Parkin,Caio Machado,Mick Parkin
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Jeka Saragih,Lucas Alexander,Jeka Saragih
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Lucie Pudilova,Ailin Perez,Ailin Perez
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Trey Ogden,Nikolas Motta,Draw
1172,UFC Fight Night: Allen vs. Craig,2023-11-18T19:00Z,Charles Johnson,Rafael Estevam,Rafael Estevam
1173,DWCS 7.6,2023-09-13T00:00Z,James Llontop,Malik Lewis,James Llontop
1173,DWCS 7.6,2023-09-13T00:00Z,Jhonata Diniz,Eduardo Neves,Jhonata Diniz
1173,DWCS 7.6,2023-09-13T00:00Z,Steven Nguyen,AJ Cunningham,Steven Nguyen
1173,DWCS 7.6,2023-09-13T00:00Z,Julia Polastri,Patricia Alujas,Julia Polastri
1173,DWCS 7.6,2023-09-13T00:00Z,Jean Matsumoto,Kasey Tanner,Jean Matsumoto
1174,DWCS 7.7,2023-09-20T00:00Z,Shamil Gaziev,Greg Velasco,Shamil Gaziev
1174,DWCS 7.7,2023-09-20T00:00Z,Jacobi Jones,Daniel Allen,Daniel Allen
1174,DWCS 7.7,2023-09-20T00:00Z,Stephanie Luciano,Talita Alencar,Draw
1174,DWCS 7.7,2023-09-20T00:00Z,Dylan Mantello,Kaynan Kruschewsky,Kaynan Kruschewsky
1174,DWCS 7.7,2023-09-20T00:00Z,Igor Severino,Jhonata Silva,Igor Severino
1175,DWCS 7.8,2023-09-27T00:00Z,Danny Barlow,Raheam Forest,Danny Barlow
1175,DWCS 7.8,2023-09-27T00:00Z,Alexander Soldatkin,Mario Piazzon,Mario Piazzon
1175,DWCS 7.8,2023-09-27T00:00Z,Angel Pacheco,Danny Silva,Danny Silva
1175,DWCS 7.8,2023-09-27T00:00Z,Carli Judice,Ernesta Kareckaite,Ernesta Kareckaite
1175,DWCS 7.8,2023-09-27T00:00Z,Vinicius Oliveira,Victor Madrigal,Vinicius Oliveira
1176,DWCS 7.9,2023-10-04T00:00Z,Murtaza Talha,Rodolfo Bellato,Rodolfo Bellato
1176,DWCS 7.9,2023-10-04T00:00Z,Victor Hugo,Eduardo Torres Caut,Victor Hugo
1176,DWCS 7.9,2023-10-04T00:00Z,Jose Medina,Magomed Gadzhiyasulov,Magomed Gadzhiyasulov
1176,DWCS 7.9,2023-10-04T00:00Z,Mauricio Ruffy,Raimond Magomedaliev,Mauricio Ruffy
1177,DWCS 7.10,2023-10-11T00:00Z,Ramon Taveras,Cortavious Romious,Ramon Taveras
1177,DWCS 7.10,2023-10-11T00:00Z,Rickson Zenidim,Andre Lima,Andre Lima
1177,DWCS 7.10,2023-10-11T00:00Z,Connor Matthews,Jair Farias,Connor Matthews
1177,DWCS 7.10,2023-10-11T00:00Z,Yuri Panferov,Torrez Finney,Torrez Finney
1177,DWCS 7.10,2023-10-11T00:00Z,MarQuel Mederos,Issa Isakov,MarQuel Mederos
1177,DWCS 7.10,2023-10-11T00:00Z,Davi Bittencourt,Lucas Rocha,Lucas Rocha
1178,UFC Fight Night: Dawson vs. Green,2023-10-07T20:00Z,Grant Dawson,Bobby Green,Bobby Green
1178,UFC Fight Night: Dawson vs. Green,2023-10-07T20:00Z,Joe Pyfer,Abdul Razak Alhassan,Joe Pyfer
1178,UFC Fight Night: Dawson vs. Green,2023-10-07T20:00Z,Alex Morono,Joaquin Buckley,Joaquin Buckley
1178,UFC Fight Night: Dawson vs. Green,2023-10-07T20:00Z,Drew Dober,Ricky Glenn,Drew Dober
1178,UFC Fight Night: Dawson vs. Green,2023-10-07T20:00Z,Alexander Hernandez,Bill Algeo,Bill Algeo
1178,UFC Fight Night: Dawson vs. Green,2023-10-07T20:00Z,Karolina Kowalkiewicz,Diana Belbita,Karolina Kowalkiewicz
1178,UFC Fight Night: Dawson vs. Green,2023-10-07T20:00Z,Nate Maness,Mateus Mendonca,Nate Maness
1178,UFC Fight Night: Dawson vs. Green,2023-10-07T20:00Z,Vanessa Demopoulos,Kanako Murata,Vanessa Demopoulos
1178,UFC Fight Night: Dawson vs. Green,2023-10-07T20:00Z, Aoriqileng,Johnny Munoz, Aoriqileng
1178,UFC Fight Night: Dawson vs. Green,2023-10-07T20:00Z,Montana De La Rosa,JJ Aldrich,JJ Aldrich
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Sodiq Yusuff,Edson Barboza,Edson Barboza
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Jennifer Maia,Viviane Araujo,Viviane Araujo
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Jonathan Martinez,Adrian Yanez,Jonathan Martinez
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Andre Petroski,Michel Pereira,Michel Pereira
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Christian Rodriguez,Cameron Saaiman,Christian Rodriguez
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Darren Elkins,TJ Brown,Darren Elkins
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Tainara Lisboa,Ravena Oliveira,Tainara Lisboa
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Terrance McKinney,Brendon Marotte,Terrance McKinney
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Irina Alekseeva,Melissa Mullins,Melissa Mullins
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Chris Gutierrez, Alatengheili,Chris Gutierrez
1179,UFC Fight Night: Yusuff vs. Barboza,2023-10-14T20:00Z,Ashley Yoder,Emily Ducote,Emily Ducote
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Leon Edwards,Colby Covington,Leon Edwards
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Alexandre Pantoja,Brandon Royval,Alexandre Pantoja
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Shavkat Rakhmonov,Stephen Thompson,Shavkat Rakhmonov
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Tony Ferguson,Paddy Pimblett,Paddy Pimblett
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Josh Emmett,Bryce Mitchell,Josh Emmett
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Alonzo Menifield,Dustin Jacoby,Alonzo Menifield
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Irene Aldana,Karol Rosa,Irene Aldana
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Cody Garbrandt,Brian Kelleher,Cody Garbrandt
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Casey O'Neill,Ariane da Silva,Ariane da Silva
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Tagir Ulanbekov,Cody Durden,Tagir Ulanbekov
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Andre Fili,Lucas Almeida,Andre Fili
1180,UFC 296: Edwards vs. Covington,2023-12-16T23:30Z,Martin Buday,Shamil Gaziev,Shamil Gaziev
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Beneil Dariush,Arman Tsarukyan,Arman Tsarukyan
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Jalin Turner,Bobby Green,Jalin Turner
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Rob Font,Deiveson Figueiredo,Deiveson Figueiredo
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Sean Brady,Kelvin Gastelum,Sean Brady
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Clay Guida,Joaquim Silva,Joaquim Silva
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Punahele Soriano,Dustin Stoltzfus,Dustin Stoltzfus
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Miesha Tate,Julia Avila,Miesha Tate
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Zach Reese,Cody Brundage,Cody Brundage
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Drakkar Klose,Joe Solecki,Drakkar Klose
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Rodolfo Bellato,Ihor Potieria,Rodolfo Bellato
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Wellington Turman,Jared Gooden,Jared Gooden
1181,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02T21:00Z,Veronica Hardy,Jamey-Lyn Horth,Veronica Hardy
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Sean Strickland,Dricus Du Plessis,Dricus Du Plessis
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Raquel Pennington,Mayra Bueno Silva,Raquel Pennington
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Neil Magny,Mike Malott,Neil Magny
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Chris Curtis,Marc-Andre Barriault,Chris Curtis
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Arnold Allen,Movsar Evloev,Movsar Evloev
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Brad Katona,Garrett Armfield,Garrett Armfield
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Charles Jourdain,Sean Woodson,Sean Woodson
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Serhiy Sidey,Ramon Taveras,Ramon Taveras
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Gillian Robertson,Polyana Viana,Gillian Robertson
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Yohan Lainesse,Sam Patterson,Sam Patterson
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Jasmine Jasudavicius,Priscila Cachoeira,Jasmine Jasudavicius
1182,UFC 297: Strickland vs. Du Plessis,2024-01-20T23:30Z,Malcolm Gordon,Jimmy Flick,Jimmy Flick
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Alexander Volkanovski,Ilia Topuria,Ilia Topuria
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Robert Whittaker,Paulo Costa,Robert Whittaker
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Geoff Neal,Ian Machado Garry,Ian Machado Garry
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Merab Dvalishvili,Henry Cejudo,Merab Dvalishvili
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Anthony Hernandez,Roman Kopylov,Anthony Hernandez
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Amanda Lemos,Mackenzie Dern,Amanda Lemos
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Marcos Rogerio de Lima,Junior Tafa,Marcos Rogerio de Lima
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Rinya Nakamura,Carlos Vera,Rinya Nakamura
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Zhang Mingyang,Brendson Ribeiro,Zhang Mingyang
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Josh Quinlan,Danny Barlow,Danny Barlow
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Oban Elliott,Val Woodburn,Oban Elliott
1183,UFC 298: Volkanovski vs. Topuria,2024-02-17T23:30Z,Andrea Lee,Miranda Maverick,Miranda Maverick
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,Song Yadong,Chris Gutierrez,Song Yadong
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,Anthony Smith,Khalil Rountree Jr.,Khalil Rountree Jr.
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,Nasrat Haqparast,Jamie Mullarkey,Nasrat Haqparast
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,Tim Elliott, Sumudaerji,Tim Elliott
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,JunYong Park,Andre Muniz,Andre Muniz
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,Song Kenan,Kevin Jousset,Kevin Jousset
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,HyunSung Park,Shannon Ross,HyunSung Park
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,Steve Garcia,Melquizael Costa,Steve Garcia
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,Luana Santos,Stephanie Egger,Luana Santos
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,Tatsuro Taira,Carlos Hernandez,Tatsuro Taira
1184,UFC Fight Night: Song vs. Gutierrez,2023-12-10T00:30Z,Rayanne dos Santos,Talita Alencar,Talita Alencar
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Magomed Ankalaev,Johnny Walker,Magomed Ankalaev
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Jim Miller,Gabriel Benitez,Jim Miller
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Ricky Simon,Mario Bautista,Mario Bautista
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Phil Hawes,Brunno Ferreira,Brunno Ferreira
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Andrei Arlovski,Waldo Cortes-Acosta,Waldo Cortes-Acosta
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Matthew Semelsberger,Preston Parsons,Preston Parsons
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Marcus McGhee,Gaston Bolanos,Marcus McGhee
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Farid Basharat,Taylor Lapilus,Farid Basharat
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Westin Wilson,Jean Silva,Jean Silva
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Nikolas Motta,Tom Nolan,Nikolas Motta
1185,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13T21:00Z,Joshua Van,Felipe Bunes,Joshua Van
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Jack Hermansson,Joe Pyfer,Jack Hermansson
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Dan Ige,Andre Fili,Dan Ige
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Robert Bryczek,Ihor Potieria,Ihor Potieria
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Brad Tavares,Gregory Rodrigues,Gregory Rodrigues
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Michael Johnson,Darrius Flowers,Michael Johnson
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Rodolfo Vieira,Armen Petrosyan,Rodolfo Vieira
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Trevin Giles,Carlos Prates,Carlos Prates
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Bolaji Oki,Timmy Cuamba,Bolaji Oki
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Loma Lookboonmee,Bruna Brasil,Loma Lookboonmee
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Devin Clark,Marcin Prachnio,Marcin Prachnio
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Max Griffin,Jeremiah Wells,Max Griffin
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Zac Pauga,Bogdan Guskov,Bogdan Guskov
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Fernie Garcia,Hyder Amil,Hyder Amil
1186,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10T21:00Z,Daniel Marcos, Aoriqileng,Draw
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Sean O'Malley,Marlon Vera,Sean O'Malley
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Dustin Poirier,Benoit Saint Denis,Dustin Poirier
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Kevin Holland,Michael Page,Michael Page
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Gilbert Burns,Jack Della Maddalena,Jack Della Maddalena
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Petr Yan,Song Yadong,Petr Yan
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Curtis Blaydes,Jailton Almeida,Curtis Blaydes
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Katlyn Cerminara,Maycee Barber,Maycee Barber
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Mateusz Gamrot,Rafael Dos Anjos,Mateusz Gamrot
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Pedro Munhoz,Kyler Phillips,Kyler Phillips
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Ion Cutelaba,Philipe Lins,Philipe Lins
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Michel Pereira,Michal Oleksiejczuk,Michel Pereira
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Robelis Despaigne,Josh Parisian,Robelis Despaigne
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,CJ Vergara,Asu Almabayev,Asu Almabayev
1187,UFC 299: O'Malley vs. Vera 2,2024-03-09T23:00Z,Joanne Wood,Maryna Moroz,Joanne Wood
1188,UFC Fight Night: Dolidze vs. Imavov,2024-02-03T21:00Z,Roman Dolidze,Nassourdine Imavov,Nassourdine Imavov
1188,UFC Fight Night: Dolidze vs. Imavov,2024-02-03T21:00Z,Renato Moicano,Drew Dober,Renato Moicano
1188,UFC Fight Night: Dolidze vs. Imavov,2024-02-03T21:00Z,Randy Brown,Muslim Salikhov,Randy Brown
1188,UFC Fight Night: Dolidze vs. Imavov,2024-02-03T21:00Z,Viviane Araujo,Natalia Silva,Natalia Silva
1188,UFC Fight Night: Dolidze vs. Imavov,2024-02-03T21:00Z,Aliaskhab Khizriev,Makhmud Muradov,Draw
1188,UFC Fight Night: Dolidze vs. Imavov,2024-02-03T21:00Z,Gilbert Urbina,Charles Radtke,Charles Radtke
1188,UFC Fight Night: Dolidze vs. Imavov,2024-02-03T21:00Z,Molly McCann,Diana Belbita,Molly McCann
